"GeneSymbol","Class","GeneSymbolClass"
"ENSG00000289137","lncRNA","ENSG00000289137_lncRNA"
"ENSG00000258383","lncRNA","ENSG00000258383_lncRNA"
"SETD3","protein_coding","SETD3_protein_coding"
"RNU6-91P","snRNA","RNU6-91P_snRNA"
"CCNK","protein_coding","CCNK_protein_coding"
"CCDC85C","protein_coding","CCDC85C_protein_coding"
"ENSG00000258749","lncRNA","ENSG00000258749_lncRNA"
"ENSG00000247970","lncRNA","ENSG00000247970_lncRNA"
"HHIPL1","protein_coding","HHIPL1_protein_coding"
"CYP46A1","protein_coding","CYP46A1_protein_coding"
"ENSG00000258672","lncRNA","ENSG00000258672_lncRNA"
"EML1","protein_coding","EML1_protein_coding"
"RNU1-47P","snRNA","RNU1-47P_snRNA"
"VDAC3P1","processed_pseudogene","VDAC3P1_processed_pseudogene"
"EVL","protein_coding","EVL_protein_coding"
"ENSG00000242888","processed_pseudogene","ENSG00000242888_processed_pseudogene"
"ENSG00000258693","lncRNA","ENSG00000258693_lncRNA"
"ENSG00000258560","lncRNA","ENSG00000258560_lncRNA"
"MIR151B","miRNA","MIR151B_miRNA"
"MIR342","miRNA","MIR342_miRNA"
"DEGS2","protein_coding","DEGS2_protein_coding"
"ENSG00000258982","lncRNA","ENSG00000258982_lncRNA"
"YY1","protein_coding","YY1_protein_coding"
"ENSG00000258904","lncRNA","ENSG00000258904_lncRNA"
"MIR6764","miRNA","MIR6764_miRNA"
"ENSG00000259052","lncRNA","ENSG00000259052_lncRNA"
"SLC25A29","protein_coding","SLC25A29_protein_coding"
"ENSG00000258504","lncRNA","ENSG00000258504_lncRNA"
"MIR345","miRNA","MIR345_miRNA"
"RN7SL523P","misc_RNA","RN7SL523P_misc_RNA"
"SLC25A47","protein_coding","SLC25A47_protein_coding"
"ENSG00000258666","lncRNA","ENSG00000258666_lncRNA"
"WARS1","protein_coding","WARS1_protein_coding"
"ENSG00000258521","lncRNA","ENSG00000258521_lncRNA"
"ENSG00000258581","processed_pseudogene","ENSG00000258581_processed_pseudogene"
"WDR25","protein_coding","WDR25_protein_coding"
"ENSG00000258620","lncRNA","ENSG00000258620_lncRNA"
"ENSG00000258500","transcribed_processed_pseudogene","ENSG00000258500_transcribed_processed_pseudogene"
"RN7SKP92","misc_RNA","RN7SKP92_misc_RNA"
"BEGAIN","protein_coding","BEGAIN_protein_coding"
"ENSG00000259031","lncRNA","ENSG00000259031_lncRNA"
"ENSG00000258576","lncRNA","ENSG00000258576_lncRNA"
"LINC00523","lncRNA","LINC00523_lncRNA"
"ENSG00000258717","lncRNA","ENSG00000258717_lncRNA"
"ENSG00000289278","lncRNA","ENSG00000289278_lncRNA"
"DLK1","protein_coding","DLK1_protein_coding"
"MEG3","lncRNA","MEG3_lncRNA"
"MIR2392","miRNA","MIR2392_miRNA"
"ENSG00000275161","misc_RNA","ENSG00000275161_misc_RNA"
"ENSG00000274884","misc_RNA","ENSG00000274884_misc_RNA"
"ENSG00000276919","misc_RNA","ENSG00000276919_misc_RNA"
"ENSG00000258663","lncRNA","ENSG00000258663_lncRNA"
"ENSG00000258399","lncRNA","ENSG00000258399_lncRNA"
"MIR770","miRNA","MIR770_miRNA"
"MIR493","miRNA","MIR493_miRNA"
"MIR337","miRNA","MIR337_miRNA"
"MIR665","miRNA","MIR665_miRNA"
"RTL1","protein_coding","RTL1_protein_coding"
"MIR431","miRNA","MIR431_miRNA"
"MIR433","miRNA","MIR433_miRNA"
"MIR127","miRNA","MIR127_miRNA"
"MIR432","miRNA","MIR432_miRNA"
"MIR136","miRNA","MIR136_miRNA"
"MEG8","lncRNA","MEG8_lncRNA"
"ENSG00000276225","misc_RNA","ENSG00000276225_misc_RNA"
"SNORD112","snoRNA","SNORD112_snoRNA"
"ENSG00000275134","misc_RNA","ENSG00000275134_misc_RNA"
"MIR370","miRNA","MIR370_miRNA"
"SNORD113-1","snoRNA","SNORD113-1_snoRNA"
"SNORD113-2","snoRNA","SNORD113-2_snoRNA"
"SNORD113-3","snoRNA","SNORD113-3_snoRNA"
"SNORD113-4","snoRNA","SNORD113-4_snoRNA"
"SNORD113-5","snoRNA","SNORD113-5_snoRNA"
"SNORD113-6","snoRNA","SNORD113-6_snoRNA"
"SNORD113-7","snoRNA","SNORD113-7_snoRNA"
"SNORD113-8","snoRNA","SNORD113-8_snoRNA"
"SNORD113-9","snoRNA","SNORD113-9_snoRNA"
"SNORD114-1","snoRNA","SNORD114-1_snoRNA"
"SNORD114-2","snoRNA","SNORD114-2_snoRNA"
"SNORD114-3","snoRNA","SNORD114-3_snoRNA"
"SNORD114-4","snoRNA","SNORD114-4_snoRNA"
"SNORD114-5","snoRNA","SNORD114-5_snoRNA"
"ENSG00000200150","snoRNA","ENSG00000200150_snoRNA"
"SNORD114-6","snoRNA","SNORD114-6_snoRNA"
"SNORD114-7","snoRNA","SNORD114-7_snoRNA"
"SNORD114-9","snoRNA","SNORD114-9_snoRNA"
"SNORD114-10","snoRNA","SNORD114-10_snoRNA"
"SNORD114-11","snoRNA","SNORD114-11_snoRNA"
"SNORD114-12","snoRNA","SNORD114-12_snoRNA"
"SNORD114-13","snoRNA","SNORD114-13_snoRNA"
"SNORD114-14","snoRNA","SNORD114-14_snoRNA"
"SNORD114-15","snoRNA","SNORD114-15_snoRNA"
"SNORD114-16","snoRNA","SNORD114-16_snoRNA"
"SNORD114-17","snoRNA","SNORD114-17_snoRNA"
"SNORD114-18","snoRNA","SNORD114-18_snoRNA"
"SNORD114-19","snoRNA","SNORD114-19_snoRNA"
"ENSG00000201500","snoRNA","ENSG00000201500_snoRNA"
"ENSG00000201036","snoRNA","ENSG00000201036_snoRNA"
"ENSG00000201710","snoRNA","ENSG00000201710_snoRNA"
"SNORD114-20","snoRNA","SNORD114-20_snoRNA"
"SNORD114-21","snoRNA","SNORD114-21_snoRNA"
"SNORD114-22","snoRNA","SNORD114-22_snoRNA"
"SNORD114-23","snoRNA","SNORD114-23_snoRNA"
"SNORD114-24","snoRNA","SNORD114-24_snoRNA"
"SNORD114-25","snoRNA","SNORD114-25_snoRNA"
"SNORD114-26","snoRNA","SNORD114-26_snoRNA"
"SNORD114-27","snoRNA","SNORD114-27_snoRNA"
"SNORD114-28","snoRNA","SNORD114-28_snoRNA"
"SNORD114-29","snoRNA","SNORD114-29_snoRNA"
"SNORD114-30","snoRNA","SNORD114-30_snoRNA"
"SNORD114-31","snoRNA","SNORD114-31_snoRNA"
"ENSG00000222095","snoRNA","ENSG00000222095_snoRNA"
"ENSG00000222185","snoRNA","ENSG00000222185_snoRNA"
"MIR379","miRNA","MIR379_miRNA"
"MIR411","miRNA","MIR411_miRNA"
"MIR299","miRNA","MIR299_miRNA"
"MIR380","miRNA","MIR380_miRNA"
"MIR1197","miRNA","MIR1197_miRNA"
"MIR323A","miRNA","MIR323A_miRNA"
"MIR758","miRNA","MIR758_miRNA"
"MIR329-1","miRNA","MIR329-1_miRNA"
"MIR329-2","miRNA","MIR329-2_miRNA"
"MIR494","miRNA","MIR494_miRNA"
"MIR1193","miRNA","MIR1193_miRNA"
"MIR543","miRNA","MIR543_miRNA"
"MIR495","miRNA","MIR495_miRNA"
"MIR376C","miRNA","MIR376C_miRNA"
"MIR376A2","miRNA","MIR376A2_miRNA"
"MIR654","miRNA","MIR654_miRNA"
"MIR376B","miRNA","MIR376B_miRNA"
"MIR376A1","miRNA","MIR376A1_miRNA"
"MIR300","miRNA","MIR300_miRNA"
"MIR1185-1","miRNA","MIR1185-1_miRNA"
"MIR1185-2","miRNA","MIR1185-2_miRNA"
"MIR381HG","lncRNA","MIR381HG_lncRNA"
"MIR381","miRNA","MIR381_miRNA"
"MIR487B","miRNA","MIR487B_miRNA"
"MIR539","miRNA","MIR539_miRNA"
"MIR889","miRNA","MIR889_miRNA"
"MIR544A","miRNA","MIR544A_miRNA"
"MIR655","miRNA","MIR655_miRNA"
"MIR487A","miRNA","MIR487A_miRNA"
"MIR382","miRNA","MIR382_miRNA"
"MIR134","miRNA","MIR134_miRNA"
"MIR668","miRNA","MIR668_miRNA"
"MIR485","miRNA","MIR485_miRNA"
"MIR323B","miRNA","MIR323B_miRNA"
"MIR154","miRNA","MIR154_miRNA"
"MIR496","miRNA","MIR496_miRNA"
"MIR377","miRNA","MIR377_miRNA"
"MIR541","miRNA","MIR541_miRNA"
"MIR409","miRNA","MIR409_miRNA"
"MIR412","miRNA","MIR412_miRNA"
"MIR369","miRNA","MIR369_miRNA"
"MIR410","miRNA","MIR410_miRNA"
"MIR656","miRNA","MIR656_miRNA"
"MEG9","lncRNA","MEG9_lncRNA"
"ENSG00000230805","lncRNA","ENSG00000230805_lncRNA"
"ENSG00000288302","lncRNA","ENSG00000288302_lncRNA"
"LINC02285","lncRNA","LINC02285_lncRNA"
"ENSG00000286551","lncRNA","ENSG00000286551_lncRNA"
"ENSG00000288252","lncRNA","ENSG00000288252_lncRNA"
"ENSG00000288245","lncRNA","ENSG00000288245_lncRNA"
"ENSG00000258681","processed_pseudogene","ENSG00000258681_processed_pseudogene"
"ENSG00000258497","lncRNA","ENSG00000258497_lncRNA"
"ENSG00000258460","lncRNA","ENSG00000258460_lncRNA"
"LINC00524","lncRNA","LINC00524_lncRNA"
"LINC02314","lncRNA","LINC02314_lncRNA"
"ENSG00000259166","lncRNA","ENSG00000259166_lncRNA"
"DIO3OS","lncRNA","DIO3OS_lncRNA"
"MIR1247","miRNA","MIR1247_miRNA"
"DIO3","protein_coding","DIO3_protein_coding"
"ENSG00000258919","lncRNA","ENSG00000258919_lncRNA"
"LINC02320","lncRNA","LINC02320_lncRNA"
"ENSG00000241494","processed_pseudogene","ENSG00000241494_processed_pseudogene"
"LINC00239","lncRNA","LINC00239_lncRNA"
"ENSG00000289049","lncRNA","ENSG00000289049_lncRNA"
"PPP2R5C","protein_coding","PPP2R5C_protein_coding"
"ENSG00000259088","lncRNA","ENSG00000259088_lncRNA"
"RNU6-790P","snRNA","RNU6-790P_snRNA"
"ENSG00000256705","lncRNA","ENSG00000256705_lncRNA"
"NPM1P20","processed_pseudogene","NPM1P20_processed_pseudogene"
"ENSG00000289482","lncRNA","ENSG00000289482_lncRNA"
"ENSG00000271780","lncRNA","ENSG00000271780_lncRNA"
"ENSG00000272444","lncRNA","ENSG00000272444_lncRNA"
"DYNC1H1","protein_coding","DYNC1H1_protein_coding"
"ENSG00000259013","processed_pseudogene","ENSG00000259013_processed_pseudogene"
"ENSG00000258959","transcribed_unitary_pseudogene","ENSG00000258959_transcribed_unitary_pseudogene"
"RN7SL472P","misc_RNA","RN7SL472P_misc_RNA"
"HSP90AA1","protein_coding","HSP90AA1_protein_coding"
"WDR20","protein_coding","WDR20_protein_coding"
"MOK","protein_coding","MOK_protein_coding"
"ZNF839","protein_coding","ZNF839_protein_coding"
"CINP","protein_coding","CINP_protein_coding"
"TECPR2","protein_coding","TECPR2_protein_coding"
"RNU6-244P","snRNA","RNU6-244P_snRNA"
"ANKRD9","protein_coding","ANKRD9_protein_coding"
"MIR4309","miRNA","MIR4309_miRNA"
"LINC02323","lncRNA","LINC02323_lncRNA"
"RN7SL546P","misc_RNA","RN7SL546P_misc_RNA"
"RCOR1","protein_coding","RCOR1_protein_coding"
"RPL23AP11","processed_pseudogene","RPL23AP11_processed_pseudogene"
"ENSG00000259508","lncRNA","ENSG00000259508_lncRNA"
"TRAF3","protein_coding","TRAF3_protein_coding"
"RNU6-1316P","snRNA","RNU6-1316P_snRNA"
"AMN","protein_coding","AMN_protein_coding"
"CDC42BPB","protein_coding","CDC42BPB_protein_coding"
"ENSG00000259515","lncRNA","ENSG00000259515_lncRNA"
"RPL13P6","processed_pseudogene","RPL13P6_processed_pseudogene"
"ENSG00000289207","lncRNA","ENSG00000289207_lncRNA"
"LBHD2","protein_coding","LBHD2_protein_coding"
"EXOC3L4","protein_coding","EXOC3L4_protein_coding"
"ENSG00000288610","lncRNA","ENSG00000288610_lncRNA"
"LINC00677","lncRNA","LINC00677_lncRNA"
"TNFAIP2","protein_coding","TNFAIP2_protein_coding"
"NDUFB4P11","transcribed_processed_pseudogene","NDUFB4P11_transcribed_processed_pseudogene"
"RPL21P12","processed_pseudogene","RPL21P12_processed_pseudogene"
"GCSHP2","processed_pseudogene","GCSHP2_processed_pseudogene"
"LINC00605","lncRNA","LINC00605_lncRNA"
"ENSG00000270705","processed_pseudogene","ENSG00000270705_processed_pseudogene"
"ENSG00000278071","lncRNA","ENSG00000278071_lncRNA"
"RPL21P13","processed_pseudogene","RPL21P13_processed_pseudogene"
"RAP2CP1","transcribed_processed_pseudogene","RAP2CP1_transcribed_processed_pseudogene"
"ENSG00000240624","processed_pseudogene","ENSG00000240624_processed_pseudogene"
"ENSG00000259775","lncRNA","ENSG00000259775_lncRNA"
"EIF5","protein_coding","EIF5_protein_coding"
"SNORA28","snoRNA","SNORA28_snoRNA"
"HMGB3P26","processed_pseudogene","HMGB3P26_processed_pseudogene"
"RPSAP5","processed_pseudogene","RPSAP5_processed_pseudogene"
"MARK3","protein_coding","MARK3_protein_coding"
"RPL10AP1","processed_pseudogene","RPL10AP1_processed_pseudogene"
"CKB","protein_coding","CKB_protein_coding"
"ENSG00000260285","lncRNA","ENSG00000260285_lncRNA"
"TRMT61A","protein_coding","TRMT61A_protein_coding"
"RNU7-160P","snRNA","RNU7-160P_snRNA"
"ENSG00000258851","lncRNA","ENSG00000258851_lncRNA"
"BAG5","protein_coding","BAG5_protein_coding"
"KLC1","protein_coding","KLC1_protein_coding"
"COA8","protein_coding","COA8_protein_coding"
"ENSG00000256500","protein_coding","ENSG00000256500_protein_coding"
"RNU4-68P","snRNA","RNU4-68P_snRNA"
"ENSG00000246451","lncRNA","ENSG00000246451_lncRNA"
"ENSG00000270108","lncRNA","ENSG00000270108_lncRNA"
"ENSG00000269910","lncRNA","ENSG00000269910_lncRNA"
"ENSG00000269940","lncRNA","ENSG00000269940_lncRNA"
"ENSG00000269958","lncRNA","ENSG00000269958_lncRNA"
"XRCC3","protein_coding","XRCC3_protein_coding"
"ZFYVE21","protein_coding","ZFYVE21_protein_coding"
"PPP1R13B","protein_coding","PPP1R13B_protein_coding"
"ENSG00000270591","transcribed_processed_pseudogene","ENSG00000270591_transcribed_processed_pseudogene"
"ENSG00000202275","snoRNA","ENSG00000202275_snoRNA"
"PPP1R13B-DT","lncRNA","PPP1R13B-DT_lncRNA"
"ENSG00000258534","lncRNA","ENSG00000258534_lncRNA"
"ENSG00000287346","lncRNA","ENSG00000287346_lncRNA"
"ATP5MJ","protein_coding","ATP5MJ_protein_coding"
"TDRD9","protein_coding","TDRD9_protein_coding"
"RD3L","protein_coding","RD3L_protein_coding"
"RN7SL634P","misc_RNA","RN7SL634P_misc_RNA"
"ASPG","protein_coding","ASPG_protein_coding"
"MIR203A","miRNA","MIR203A_miRNA"
"MIR203B","miRNA","MIR203B_miRNA"
"KIF26A-DT","lncRNA","KIF26A-DT_lncRNA"
"KIF26A","protein_coding","KIF26A_protein_coding"
"LINC02691","lncRNA","LINC02691_lncRNA"
"ENSG00000288459","lncRNA","ENSG00000288459_lncRNA"
"ENSG00000258598","lncRNA","ENSG00000258598_lncRNA"
"RNU6-684P","snRNA","RNU6-684P_snRNA"
"CEND1P1","processed_pseudogene","CEND1P1_processed_pseudogene"
"TMEM179","protein_coding","TMEM179_protein_coding"
"C14orf180","protein_coding","C14orf180_protein_coding"
"ENSG00000259037","lncRNA","ENSG00000259037_lncRNA"
"ENSG00000258736","lncRNA","ENSG00000258736_lncRNA"
"LINC02280","lncRNA","LINC02280_lncRNA"
"MIR4710","miRNA","MIR4710_miRNA"
"INF2","protein_coding","INF2_protein_coding"
"ENSG00000258858","lncRNA","ENSG00000258858_lncRNA"
"ADSS1","protein_coding","ADSS1_protein_coding"
"SIVA1","protein_coding","SIVA1_protein_coding"
"ENSG00000258430","lncRNA","ENSG00000258430_lncRNA"
"AKT1","protein_coding","AKT1_protein_coding"
"ZBTB42","protein_coding","ZBTB42_protein_coding"
"ENSG00000279140","TEC","ENSG00000279140_TEC"
"LINC00638","lncRNA","LINC00638_lncRNA"
"RPS26P49","processed_pseudogene","RPS26P49_processed_pseudogene"
"RPS2P4","processed_pseudogene","RPS2P4_processed_pseudogene"
"ENSG00000258811","lncRNA","ENSG00000258811_lncRNA"
"ENSG00000258593","lncRNA","ENSG00000258593_lncRNA"
"CEP170B","protein_coding","CEP170B_protein_coding"
"ENSG00000259067","lncRNA","ENSG00000259067_lncRNA"
"PLD4","protein_coding","PLD4_protein_coding"
"AHNAK2","protein_coding","AHNAK2_protein_coding"
"CLBA1","protein_coding","CLBA1_protein_coding"
"CDCA4","protein_coding","CDCA4_protein_coding"
"GPR132","protein_coding","GPR132_protein_coding"
"LINC02298","lncRNA","LINC02298_lncRNA"
"ENSG00000286636","lncRNA","ENSG00000286636_lncRNA"
"ENSG00000280244","TEC","ENSG00000280244_TEC"
"ENSG00000258154","unprocessed_pseudogene","ENSG00000258154_unprocessed_pseudogene"
"ENSG00000287459","lncRNA","ENSG00000287459_lncRNA"
"JAG2","protein_coding","JAG2_protein_coding"
"MIR6765","miRNA","MIR6765_miRNA"
"ENSG00000257622","lncRNA","ENSG00000257622_lncRNA"
"NUDT14","protein_coding","NUDT14_protein_coding"
"BRF1","protein_coding","BRF1_protein_coding"
"BTBD6","protein_coding","BTBD6_protein_coding"
"PACS2","protein_coding","PACS2_protein_coding"
"ENSG00000279495","TEC","ENSG00000279495_TEC"
"RPS20P33","processed_pseudogene","RPS20P33_processed_pseudogene"
"TEX22","protein_coding","TEX22_protein_coding"
"ENSG00000251602","lncRNA","ENSG00000251602_lncRNA"
"MTA1","protein_coding","MTA1_protein_coding"
"ENSG00000257270","lncRNA","ENSG00000257270_lncRNA"
"CRIP2","protein_coding","CRIP2_protein_coding"
"CRIP1","protein_coding","CRIP1_protein_coding"
"ENSG00000257341","protein_coding","ENSG00000257341_protein_coding"
"TEDC1","protein_coding","TEDC1_protein_coding"
"TMEM121","protein_coding","TMEM121_protein_coding"
"ATP5MC1P1","processed_pseudogene","ATP5MC1P1_processed_pseudogene"
"ELK2BP","unprocessed_pseudogene","ELK2BP_unprocessed_pseudogene"
"IGHA2","IG_C_gene","IGHA2_IG_C_gene"
"IGHE","IG_C_gene","IGHE_IG_C_gene"
"IGHG4","IG_C_gene","IGHG4_IG_C_gene"
"MIR8071-1","miRNA","MIR8071-1_miRNA"
"IGHG2","IG_C_gene","IGHG2_IG_C_gene"
"MIR8071-2","miRNA","MIR8071-2_miRNA"
"COPDA1","lncRNA","COPDA1_lncRNA"
"IGHGP","IG_C_pseudogene","IGHGP_IG_C_pseudogene"
"ELK2AP","processed_pseudogene","ELK2AP_processed_pseudogene"
"IGHA1","IG_C_gene","IGHA1_IG_C_gene"
"IGHEP1","IG_C_pseudogene","IGHEP1_IG_C_pseudogene"
"IGHG1","IG_C_gene","IGHG1_IG_C_gene"
"IGHG3","IG_C_gene","IGHG3_IG_C_gene"
"ATP6V1G1P1","processed_pseudogene","ATP6V1G1P1_processed_pseudogene"
"IGHD","IG_C_gene","IGHD_IG_C_gene"
"IGHM","IG_C_gene","IGHM_IG_C_gene"
"MIR4539","miRNA","MIR4539_miRNA"
"MIR4507","miRNA","MIR4507_miRNA"
"MIR4538","miRNA","MIR4538_miRNA"
"MIR4537","miRNA","MIR4537_miRNA"
"IGHJ6","IG_J_gene","IGHJ6_IG_J_gene"
"IGHJ3P","IG_J_pseudogene","IGHJ3P_IG_J_pseudogene"
"IGHJ5","IG_J_gene","IGHJ5_IG_J_gene"
"IGHJ4","IG_J_gene","IGHJ4_IG_J_gene"
"IGHJ3","IG_J_gene","IGHJ3_IG_J_gene"
"IGHJ2P","IG_J_pseudogene","IGHJ2P_IG_J_pseudogene"
"IGHJ2","IG_J_gene","IGHJ2_IG_J_gene"
"IGHJ1","IG_J_gene","IGHJ1_IG_J_gene"
"IGHD7-27","IG_D_gene","IGHD7-27_IG_D_gene"
"IGHJ1P","IG_J_pseudogene","IGHJ1P_IG_J_pseudogene"
"ENSG00000289536","lncRNA","ENSG00000289536_lncRNA"
"FAM30A","lncRNA","FAM30A_lncRNA"
"IGHD1-26","IG_D_gene","IGHD1-26_IG_D_gene"
"IGHD6-25","IG_D_gene","IGHD6-25_IG_D_gene"
"IGHD5-24","IG_D_gene","IGHD5-24_IG_D_gene"
"IGHD4-23","IG_D_gene","IGHD4-23_IG_D_gene"
"IGHD3-22","IG_D_gene","IGHD3-22_IG_D_gene"
"IGHD2-21","IG_D_gene","IGHD2-21_IG_D_gene"
"ENSG00000244620","lncRNA","ENSG00000244620_lncRNA"
"IGHD1-20","IG_D_gene","IGHD1-20_IG_D_gene"
"IGHD6-19","IG_D_gene","IGHD6-19_IG_D_gene"
"IGHD5-18","IG_D_gene","IGHD5-18_IG_D_gene"
"IGHD4-17","IG_D_gene","IGHD4-17_IG_D_gene"
"IGHD3-16","IG_D_gene","IGHD3-16_IG_D_gene"
"IGHD2-15","IG_D_gene","IGHD2-15_IG_D_gene"
"IGHD1-14","IG_D_gene","IGHD1-14_IG_D_gene"
"IGHD6-13","IG_D_gene","IGHD6-13_IG_D_gene"
"IGHD5-12","IG_D_gene","IGHD5-12_IG_D_gene"
"IGHD4-11","IG_D_gene","IGHD4-11_IG_D_gene"
"IGHD3-10","IG_D_gene","IGHD3-10_IG_D_gene"
"IGHD3-9","IG_D_gene","IGHD3-9_IG_D_gene"
"ENSG00000288730","lncRNA","ENSG00000288730_lncRNA"
"IGHD2-8","IG_D_gene","IGHD2-8_IG_D_gene"
"IGHD1-7","IG_D_gene","IGHD1-7_IG_D_gene"
"IGHD6-6","IG_D_gene","IGHD6-6_IG_D_gene"
"IGHD5-5","IG_D_gene","IGHD5-5_IG_D_gene"
"IGHD4-4","IG_D_gene","IGHD4-4_IG_D_gene"
"IGHD3-3","IG_D_gene","IGHD3-3_IG_D_gene"
"IGHD2-2","IG_D_gene","IGHD2-2_IG_D_gene"
"IGHD1-1","IG_D_gene","IGHD1-1_IG_D_gene"
"IGHV6-1","IG_V_gene","IGHV6-1_IG_V_gene"
"IGHVII-1-1","IG_V_pseudogene","IGHVII-1-1_IG_V_pseudogene"
"ADAM6","transcribed_unprocessed_pseudogene","ADAM6_transcribed_unprocessed_pseudogene"
"ENSG00000225200","processed_pseudogene","ENSG00000225200_processed_pseudogene"
"IGHV1-2","IG_V_gene","IGHV1-2_IG_V_gene"
"IGHVIII-2-1","IG_V_pseudogene","IGHVIII-2-1_IG_V_pseudogene"
"IGHV1-3","IG_V_gene","IGHV1-3_IG_V_gene"
"IGHV4-4","IG_V_gene","IGHV4-4_IG_V_gene"
"IGHV7-4-1","IG_V_gene","IGHV7-4-1_IG_V_gene"
"IGHV2-5","IG_V_gene","IGHV2-5_IG_V_gene"
"IGHVIII-5-1","IG_V_pseudogene","IGHVIII-5-1_IG_V_pseudogene"
"IGHVIII-5-2","IG_V_pseudogene","IGHVIII-5-2_IG_V_pseudogene"
"IGHV3-6","IG_V_pseudogene","IGHV3-6_IG_V_pseudogene"
"IGHV3-7","IG_V_gene","IGHV3-7_IG_V_gene"
"IGHV3-64D","IG_V_gene","IGHV3-64D_IG_V_gene"
"IGHV5-10-1","IG_V_gene","IGHV5-10-1_IG_V_gene"
"IGHV3-11","IG_V_gene","IGHV3-11_IG_V_gene"
"IGHVIII-11-1","IG_V_pseudogene","IGHVIII-11-1_IG_V_pseudogene"
"IGHV1-12","IG_V_pseudogene","IGHV1-12_IG_V_pseudogene"
"IGHV3-13","IG_V_gene","IGHV3-13_IG_V_gene"
"IGHVIII-13-1","IG_V_pseudogene","IGHVIII-13-1_IG_V_pseudogene"
"IGHV1-14","IG_V_pseudogene","IGHV1-14_IG_V_pseudogene"
"IGHV3-15","IG_V_gene","IGHV3-15_IG_V_gene"
"IGHVII-15-1","IG_V_pseudogene","IGHVII-15-1_IG_V_pseudogene"
"IGHV3-16","IG_V_gene","IGHV3-16_IG_V_gene"
"IGHVIII-16-1","IG_V_pseudogene","IGHVIII-16-1_IG_V_pseudogene"
"IGHV1-17","IG_V_pseudogene","IGHV1-17_IG_V_pseudogene"
"SLC20A1P2","processed_pseudogene","SLC20A1P2_processed_pseudogene"
"IGHV1-18","IG_V_gene","IGHV1-18_IG_V_gene"
"IGHV3-19","IG_V_pseudogene","IGHV3-19_IG_V_pseudogene"
"ENSG00000271201","lncRNA","ENSG00000271201_lncRNA"
"IGHV3-20","IG_V_gene","IGHV3-20_IG_V_gene"
"ENSG00000289598","lncRNA","ENSG00000289598_lncRNA"
"IGHV3-21","IG_V_gene","IGHV3-21_IG_V_gene"
"IGHV3-22","IG_V_pseudogene","IGHV3-22_IG_V_pseudogene"
"IGHVII-22-1","IG_V_pseudogene","IGHVII-22-1_IG_V_pseudogene"
"IGHVIII-22-2","IG_V_pseudogene","IGHVIII-22-2_IG_V_pseudogene"
"IGHV3-23","IG_V_gene","IGHV3-23_IG_V_gene"
"IGHV1-24","IG_V_gene","IGHV1-24_IG_V_gene"
"HOMER2P2","processed_pseudogene","HOMER2P2_processed_pseudogene"
"LINC00226","lncRNA","LINC00226_lncRNA"
"IGHV3-25","IG_V_pseudogene","IGHV3-25_IG_V_pseudogene"
"IGHVIII-25-1","IG_V_pseudogene","IGHVIII-25-1_IG_V_pseudogene"
"IGHV2-26","IG_V_gene","IGHV2-26_IG_V_gene"
